"ntd_id","agency","incident_description","mode","type_of_service","rail_bus_ferry","fixed_route_flag","year","incident_number","incident_date","incident_time","event_type","runaway_train_flag","safety_security","collision_with","property_damage","property_damage_type","total_injuries","total_fatalities","derailment_type","number_of_transit_vehicles","towed_y_n","number_of_vehicles_involved","number_of_derailed_cars","event_location","approximate_address","longitude","latitude","evacuation_comment","self_evacuation_y_n","evacuation_location","hazmat_type","hazmat_type_description","fire_type","fire_fuel","other_fire_fuel_description","weather","lighting","current_condition","tide","road_config","configuration","path_condition","rail_alignment","rail_grade_crossing_control","right_of_way_condition","intersection","service_stop_control_device","intentional_y_n","vehicle_action","action_type","transit_y_n","fuel_type","vehicle_speed","non_rail_transit_vehicle","manufacturer","manufacturer_description","other_involved_veh","other_vehicle_action","transit_vehicle_rider","people_waiting_or_leaving","transit_vehicle_operator","transit_employee_fatalities","other_worker_fatalities","bicyclist_fatalities","pedestrian_in_crosswalk","pedestrian_not_in_crosswalk","pedestrian_crossing_tracks","pedestrian_walking_along","occupant_of_other_vehicle","other_fatalities","suicide_fatalities","transit_vehicle_rider_injuries","transit_vehicle_rider_serious","people_waiting_or_leaving_1","people_waiting_or_leaving_2","transit_vehicle_operator_1","transit_vehicle_operator_2","transit_employee_injuries","transit_employee_serious","other_worker_injuries","other_worker_serious_injuries","bicyclist_injuries","bicyclist_serious_injuries","pedestrian_in_crosswalk_1","pedestrian_in_crosswalk_2","pedestrian_not_in_crosswalk_1","pedestrian_not_in_crosswalk_2","pedestrian_crossing_tracks_1","pedestrian_crossing_tracks_2","pedestrian_walking_along_1","pedestrian_walking_along_2","occupant_of_other_vehicle_1","occupant_of_other_vehicle_2","other_injuries","other_serious_injuries","suicide_injuries","suicide_serious_injuries","person_list"
"20100","MTA Long Island Rail Road","Male was laying on the ground with his head on the running rail as the train approached .","CR","DO","Rail","true","2010","1034183","2010-05-29","21:55:29","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","east of Brentwood Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Xing Tracks Unknown M"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Person intentionally laid down onto the running rail of the tracks .","CR","DO","Rail","true","2010","1034188","2010-02-17","07:09:56","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","Commerce St Crossing/Norwalk",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Senior Citizen (61 and up) F"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Train was pulling into the station when male jumped off the platform in front of the train .","CR","DO","Rail","true","2010","1034190","2010-04-01","13:07:51","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Revenue facility: transit station","Fordham Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Male attempted suicide by cutting his wrist with a boxcutter at the station .","CR","DO","Rail","true","2010","1034514","2010-03-08","12:17:51","Suicide",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Northport Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Decedent jumped off of platform onto track 2 between the middle of the running rails . Male made no attempt to avoid the oncoming train .","CR","DO","Rail","true","2010","1035909","2010-05-29","11:25:44","Suicide",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Hicksville Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Male adult < REDACTED > < REDACTED > front of Metra train < REDACTED > from a wooded area about 565 ft south of < REDACTED > and faced the train until impact . Subjects vehicle was located parked near the Pringree Rd crossing with a train schedule and an apparent suicide note inside .","CR","PT","Rail","true","2010","1038093","2010-05-27","12:54:35","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","Pingree Rd at Harvard Sub; Crystal Lake, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Subject walked onto the tracks just east of < REDACTED > crossing and stood in the middle of the mainline track and was struck by Metra train < REDACTED > .","CR","PT","Rail","true","2010","1038132","2010-05-07","07:49:11","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","E. Hillside Rd; Crystal Lake, IL mp 60.23",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped in Xwalk Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Subject walked across 1 Main then turned around and layed face down across 1 Main , at which time the engineer put the train into emergency but was unable to stop striking the subject .","CR","DO","Rail","true","2010","1038205","2010-05-14","15:12:47","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","6402 N. Central Ave. Chicago, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped in Xwalk Senior Citizen (61 and up) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","<REDACTED> was crossing from the northside of 1 Main track at location directly southward to the center of 2 Main track , where the subject crouced down on track and was struck by Metra train < REDACTED > .","CR","DO","Rail","true","2010","1038207","2010-05-17","10:40:45","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Mainline & Prospect Ave. Bartlett, IL MP 29.5",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Subject layed across track 2 Main and engineer put train into emergency at which time the subject was struck by train < REDACTED > . Police found a suicide note on subject at the time of investigation .","CR","DO","Rail","true","2010","1038279","2010-05-22","11:30:38","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Dewes & E. Railroad Ave. Glenview, IL  MP 17.0",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","As the train was approching the < REDACTED > bridge , a male subject jumped from a crouching position near the center bridge girder onto 1 Main , faced the train , and spread his arms open wide then waited to be struck by Metra train < REDACTED > .","CR","DO","Rail","true","2010","1038302","2010-05-30","00:39:23","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Belmont & Kildare  Mile Post 7.4",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","a female walked around the gates at the Short St. crossing and was fatally struck [ REDACTED]14 . Police related that a suicide note was found at the scene .","CR","PT","Rail","true","2010","1043425","2010-06-14","13:50:03","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Short St  Woodstock, IL  MP  51.61",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped in Xwalk Senior Citizen (61 and up) F"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","a female subject was standing on the platform of < REDACTED > and as the train approched she walked directly in front of train < REDACTED > and was struck . Before the incident , the subject called her husband saying she was going to kill herself . She was pronounced deceased at the hospital .","CR","DO","Rail","true","2010","1043430","2010-06-27","20:34:29","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","1975 W, Lake St, Hanover Park, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped in Xwalk Adult (19 to 60) F"
"90182","Altamont Corridor Express","On < REDACTED > ACE train < REDACTED > departed < REDACTED > . The Fare Inspector was conducting ticket inspection and noticed a green suitcase that was unattended . During the next 10 minutes he attempted to find the owner without luck . < REDACTED > Police were called to meet the train at < REDACTED > . An evacuation was ordered for about passengers while < REDACTED > stood by for BART Police to bring an explosives < REDACTED > . About 15 minutes after the evacuation , an Amtrak passenger using ACE walked over to the train and attempted to get in . < REDACTED > Police detained her and asked what she was doing . She said she forgot her suitcase on the train and wanted to get it . When < REDACTED > Police showed her a digital photo of it , she confirmed it was hers . The passengers reboarded after the suitcase was removed and continued along 1 hour 20 minutes behind schedule . The passenger who left the suitcase was denied boarding and told to find another way home .","CR","PT","Rail","true","2010","1043624","2010-01-22","15:50:15","Bomb Threat",,"SEC",,"0",,"0","0",,"0","N","0",,"In transit vehicle","5099 Stars and Stripes",,,"Unattended green suitcase","N","In vehicle / vessel",,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"90151","Southern California Regional Rail Authority","< REDACTED > was traveling westbound towards voina METROLINK station . witnesses state they observed victim on north shoulder of TRACKS along chainlink fence . as train crossed the INTERSECTION , victim RAN southbound on to TRACKS , KNELT < REDACTED > < REDACTED > both rails , LEANING her body over her knees in a FETAL position . METROLINK train subsequently struck victim .","CR","PT","Rail","true","2010","1043778","2010-06-23","10:29:59","Suicide",,"SEC",,"500",,"0","1",,"0","N","0",,"Other","R.R. TRACK CYPRESS/BANNA, CITY OF COVINA, CALIF.",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"30019","Southeastern Pennsylvania Transportation Authority","On Friday , July 30 , 2010 at approximately 1925 hours SEPTA Police responded to a radio call for an unattended item in SEPTA Regional Rail Suburban Station located at 1600 < REDACTED > in < REDACTED > , PA . For passenger safety , train service was temporarily suspended and the platforms of tracks 3 and 4 were temporarily evacuated . At 1935 hours a < REDACTED > explosives canine team cleared the backpack and Regional Rail Service was immediately resumed . The package contained school supplies and was place in lost and found .","CR","DO","Rail","true","2010","1044885","2010-07-30","19:17:38","Bomb Threat",,"SEC",,"0",,"0","0",,"0","N","0",,"Revenue facility: transit station","1600 JFK Blvd, Philadelphia, PA",,,"The platform was cleared until K9 officers arrived and cleared the package.","N","Revenue facility: transit station / center or terminal",,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20100","MTA Long Island Rail Road","victim leaped in front of the train as it entered the station .","CR","DO","Rail","true","2010","1045914","2010-07-30","19:45:40","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Revenue facility: transit station","LIRR Broadway Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","engineer observed decedent crawled towards running rail . Physical evidence indicates that decedent had placed his head on the north side running rail and was decapitated by last car of the train .","CR","DO","Rail","true","2010","1045920","2010-07-21","01:08:56","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Other","1/4  east of Northport Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Individual drove car onto tracks at crossing as train was approaching . Train struck the vehicle , killing the victim on impact . a search of the victims house yeilded a sucide note ,","CR","DO","Rail","true","2010","1046020","2010-07-12","12:12:45","Suicide",,"SEC",,"3000",,"0","1",,"0","N","0",,"Other","Atlantic and Heights Ave, Berlin, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Occ Other Veh Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Subject walked out from the bushes and walked onto the tracks . Subject stopped on track 2 between the rails , turned around to face oncoming train , raised arms and looked up to the sky . Train was placed in emergency but could not stop in time striking subject at < REDACTED > .","CR","PT","Rail","true","2010","1046253","2010-07-23","18:54:17","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","13 E. Northwest Hwy, Mount Prospect, IL  MP 19",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"30019","Southeastern Pennsylvania Transportation Authority","The caller reported an unattended orange gym bag . Sgt 2c reported that there was an unattended orange duffel bag in between Tracks 2 & 3 just east of the station in the ccct . He requested PPD Ordinance Disposal Unit < REDACTED > and established a Command Post . ppd odu requested that all train traffic be stopped in all directions and that the station be evacuated while they investigated the bag . PPD < REDACTED > cleared the bag , it contained clothes . Normal operations resumed at 0010 hrs .","CR","DO","Rail","true","2010","1051386","2010-09-10","23:05:31","Bomb Threat",,"SEC",,"0",,"0","0",,"0","N","0",,"Revenue facility: transit station","Suburban Station, 1600 JFK Blvd, Phila, PA",,,"Request from the Ordinance Disposal Unit before clearing the package","N","Revenue facility: transit station / center or terminal",,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","victim states < REDACTED > MB approached her , one male point a black handgun at her and stated something in English she did not understand , then grabbed purse with force , when she did n't let go , male knock her to ground and victim let go of the purse . Male then fled into station .","CR","DO","Rail","true","2010","1051855","2010-08-22","06:50:00","Robbery",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Mount Vernon East Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) F"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","Aided jumped in front of the train as the train was pulling into the station .","CR","DO","Rail","true","2010","1051866","2010-08-14","21:40:01","Suicide",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Croton Harmon Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"20078","Metro-North Commuter Railroad Company, dba: MTA Metro-North Railroad","victim was in faced with closed fist by unknown female causing her to fall onto the platform and continue hitting her with closed fist . victim had swollen / laceration under right eye < REDACTED > contusion to left side of face and scratch on left shoulder .","CR","DO","Rail","true","2010","1051930","2010-08-06","13:50:34","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Port Chester Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) F"
"20100","MTA Long Island Rail Road","As train approached victim entered the track area and stood in the center of the running rails . She proceeded to crouch down between the running rails on < REDACTED > facing northbound and turned her back as the train approached her as if she was bracing for impact .","CR","DO","Rail","true","2010","1051932","2010-08-06","08:25:49","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","West of Cherry Avenue crossing Sayville",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Xing Tracks Adult (19 to 60) F"
"20100","MTA Long Island Rail Road","engineer stated he observed black man lying with his legs over the south side rails and his body in between the running rails . He was lying on his back . He sounded the horn and placed the train into emergency . victim never flinched and was struck by the front of the train .","CR","DO","Rail","true","2010","1051933","2010-08-14","09:28:09","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","west of Old Stump Road crossing in Bellport",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"00040","Central Puget Sound Regional Transit Authority","At approximately 06:53 on August 17 , 2010 < REDACTED > > traveling southbound from Puyallup collided with a trespasser at milepost 33.0x . There were no known witnesses to the incident and the Sounder train crew was unaware that the event had taken place until the northbound train < REDACTED > reported to dispatch that a body was observed between the tracks at that location . The 1501 train was stopped at < REDACTED > , where the engineer inspected the train and found what appeared to be blood and human remains on the fireman side of the pilot on locomotive sdrx . Puyallup police were the investigating agency . The Pierce County Medical Examiner ruled the incident a suicide upon completion of the autopsy report .","CR","PT","Rail","true","2010","1054050","2010-08-17","06:50:17","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","1800 blk of W. Stewart, BNSF Milepost 33X",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","As train was approaching crossing , the engineer saw something black in the gauge of the tracks . The engineer then saw the victim pick up her head and look and the train before layed her head back onto the track . The victim made no attempt to move from the track area . The engineer activated the trains emergency break but was unable to stop prior to striking the victim .","CR","DO","Rail","true","2010","1054076","2010-08-05","22:09:23","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Beacon Blvd and 6th Ave, Sea Girt, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"20080","New Jersey Transit Corporation","At approximately feet away from the location of impact , the engineer made out the outline of a person lying perpendicularly across the tracks . The engineer applied the emergency breaks but was unable to stop prior to striking the victim . The victim did not make any attempt to leave the gauge of the track .","CR","DO","Rail","true","2010","1054079","2010-08-06","04:30:49","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","14 Park View Drive, Hazlet, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","As train was throttling up after departing from < REDACTED > , when he observed the victim walk into the gauge of the track and sit down with his back to the train . The engineer blew the horn and applied the emergency break but was unable to stop prior to striking the victim . The victim did not make any attempt to leave the gauge of the track or the past of the train .","CR","DO","Rail","true","2010","1054080","2010-08-21","21:58:06","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","E. Straight St. and Godwin Ave, Paterson , NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","engineer saw the victim , who had been croutched by the embankment , run into the gauge of the track of the on coming train . The engineer sounded the horn and applied the emergency breaks but was unable to stop the train prior to striking the victim . The victim made no attemot to avoid the impact with the train . a suicide note was subsequently found .","CR","DO","Rail","true","2010","1054081","2010-08-21","14:14:43","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Van Rider Ave/ North Midland Ave, Elmwood Park, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) F"
"20080","New Jersey Transit Corporation","<REDACTED> was standing by the edge of the tracks and as train approached , ran into the gauge and laid across the tracks . The conductor applied the emergency breaks but was unable to stop prior to striking the victim . the victim did not attempt to move from the tracks after laying down .","CR","DO","Rail","true","2010","1054083","2010-08-31","20:57:44","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Chestnut Street and Lincoln Ave, Roselle Park, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Metra up train < REDACTED > was going south bound on track 2 . victim was observed running out from a parked car in the lot adjacent to the tracks . As the train approched , victim ran out and layed between the rails . victim had been treated for suicidal / depression daily as out patient before incident .","CR","PT","Rail","true","2010","1054306","2010-08-18","05:55:42","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","527 Old N/W Highway; Barrington, IL  MP 32.6",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Teen (13 to 18) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","ncs train < REDACTED > was traveling eastbound on 2 main when victim was walking from northeast side in the foul of the tracks , victim stopped on the tracks and looked up at oncoming train . victim had gone around the down gates and was struck by train .","CR","DO","Rail","true","2010","1054334","2010-08-19","07:26:28","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Harlem Ave. & Grand Ave. Chicago, IL",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Senior Citizen (61 and up) M"
"90151","Southern California Regional Rail Authority","at INDICATED DATE and time , MALE adult < REDACTED > < REDACTED > front of < REDACTED > tracks as THE METROLINK train approached .","CR","PT","Rail","true","2010","1054709","2010-08-24","06:02:28","Suicide",,"SEC",,"500",,"0","1",,"0","N","0",,"Other","B/T EAST ST AND LA PALMA AVE, ANAHEIM, CALIFORNIA",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","engineer observed person laying on the tracks in the fetal position facing eastbound . He blew the horn & dumped the train into emergeny braking . At no time did the person attempt to move from the oncoming train .","CR","DO","Rail","true","2010","1057949","2010-09-20","01:25:20","Suicide",,"SEC",,,,"0","1",,"0","N","0",,"Non-revenue facility","Mastic Rd/Montauk Hwy",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20100","MTA Long Island Rail Road","Defendant did punch victim in the face with closed fist causing a broken nose and possible fractured cheek bone . victim transported to hospital where he was admitted for treatment .","CR","DO","Rail","true","2010","1057950","2010-09-22","02:35:42","Assault",,"SEC",,,,"1","0",,"0","N","0",,"Revenue facility: transit station","Port Jefferson Station",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","<REDACTED> was stading out of sight under an overhead bridge and ran out into the tracks as the train was approaching . The conductor applied the emergency breaks , but could not stop the train prior to striking the victim . The victim did not make any attempt to move out of the path of the train . <REDACTED> 's family had reported him as missing and possibly suicidal to the local police approximately one prior to the incident .","CR","DO","Rail","true","2010","1059867","2010-09-04","16:31:47","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Tea Street and Talmage Ave, Bridgewater, NJ",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other Adult (19 to 60) M"
